featureid	f.var.fixed	f.var.random	f.var.residual	assay	icc
Saliva microbiome: ASVs.clr_ASV_1sg_c3s_nhd	0.0235558085601743	0.46226185680933	0.514182334630496	<b>Saliva microbiome</b>: ASVs.clr	0.46226185680933
Saliva microbiome: ASVs.clr_ASV_1vt_h8b_4qs	0.0575938126614498	0.653811770872535	0.288594416466015	<b>Saliva microbiome</b>: ASVs.clr	0.653811770872535
Saliva microbiome: ASVs.clr_ASV_1w6_qzn_6yh	0.0919777200330153	0.664465923696099	0.243556356270886	<b>Saliva microbiome</b>: ASVs.clr	0.664465923696098
Saliva microbiome: ASVs.clr_ASV_1wp_72x_fqq	0.196147175584456	0.109258490095527	0.694594334320018	<b>Saliva microbiome</b>: ASVs.clr	0.109258490095527
Saliva microbiome: ASVs.clr_ASV_1y8_oz3_va1	0.0600782460679676	0.753157641835751	0.186764112096281	<b>Saliva microbiome</b>: ASVs.clr	0.753157641835751
Saliva microbiome: ASVs.clr_ASV_1zq_2bl_fa1	0.0598143638759704	0.33874003181971	0.60144560430432	<b>Saliva microbiome</b>: ASVs.clr	0.33874003181971
Saliva microbiome: ASVs.clr_ASV_208_zdz_wyv	0.0392016794551011	0.345671137397415	0.615127183147483	<b>Saliva microbiome</b>: ASVs.clr	0.345671137397415
Saliva microbiome: ASVs.clr_ASV_250_yho_m0l	0.0702574093317227	0.123009672291698	0.80673291837658	<b>Saliva microbiome</b>: ASVs.clr	0.123009672291698
Saliva microbiome: ASVs.clr_ASV_25d_150_nnt	0.0694493129010005	0.41320811675408	0.517342570344919	<b>Saliva microbiome</b>: ASVs.clr	0.41320811675408
Saliva microbiome: ASVs.clr_ASV_25n_dv5_34v	0.161612543182493	0.49696874988027	0.341418706937237	<b>Saliva microbiome</b>: ASVs.clr	0.49696874988027
Saliva microbiome: ASVs.clr_ASV_25y_7lm_xei	0.0583197958146104	0.673949714498669	0.26773048968672	<b>Saliva microbiome</b>: ASVs.clr	0.673949714498669
Saliva microbiome: ASVs.clr_ASV_27i_zjn_j3k	0.0787566394670223	0.571748667636687	0.349494692896291	<b>Saliva microbiome</b>: ASVs.clr	0.571748667636687
Saliva microbiome: ASVs.clr_ASV_28q_kzh_q7l	0.0475940657560455	0.275909903525739	0.676496030718216	<b>Saliva microbiome</b>: ASVs.clr	0.275909903525739
Saliva microbiome: ASVs.clr_ASV_29o_nlj_twx	0.0601805964326767	0.275273773260341	0.664545630306982	<b>Saliva microbiome</b>: ASVs.clr	0.275273773260341
Saliva microbiome: ASVs.clr_ASV_2bj_vhi_bsk	0.0533934841840412	0.623519243117578	0.323087272698381	<b>Saliva microbiome</b>: ASVs.clr	0.623519243117578
Saliva microbiome: ASVs.clr_ASV_2bs_4um_4c2	0.0579118456269137	0.096436962162377	0.845651192210709	<b>Saliva microbiome</b>: ASVs.clr	0.096436962162377
Saliva microbiome: ASVs.clr_ASV_2gp_ao7_j2l	0.0959424426066291	0.352751116487073	0.551306440906298	<b>Saliva microbiome</b>: ASVs.clr	0.352751116487073
Saliva microbiome: ASVs.clr_ASV_2i3_y01_hxh	0.108675014467379	0.599019161753098	0.292305823779523	<b>Saliva microbiome</b>: ASVs.clr	0.599019161753098
Saliva microbiome: ASVs.clr_ASV_2lc_7sj_h84	0.117060243371896	0.537730196139474	0.34520956048863	<b>Saliva microbiome</b>: ASVs.clr	0.537730196139474
Saliva microbiome: ASVs.clr_ASV_2lp_61n_26j	0.0831579238513377	0.455138897259877	0.461703178888785	<b>Saliva microbiome</b>: ASVs.clr	0.455138897259877
Saliva microbiome: ASVs.clr_ASV_2nj_jeo_n52	0.0364021719126777	0.439133437802791	0.524464390284531	<b>Saliva microbiome</b>: ASVs.clr	0.439133437802791
Saliva microbiome: ASVs.clr_ASV_2oe_qdb_6st	0.0824345760659576	0.606760877623745	0.310804546310298	<b>Saliva microbiome</b>: ASVs.clr	0.606760877623745
Saliva microbiome: ASVs.clr_ASV_2om_mkk_f0s	0.0692906769445125	0.502265632382964	0.428443690672523	<b>Saliva microbiome</b>: ASVs.clr	0.502265632382964
Saliva microbiome: ASVs.clr_ASV_2qq_7i8_fx5	0.0550999549585235	0.905874658809117	0.0390253862323591	<b>Saliva microbiome</b>: ASVs.clr	0.905874658809117
Saliva microbiome: ASVs.clr_ASV_2sr_q0m_qgm	0.0818401453668319	0.604314038219345	0.313845816413823	<b>Saliva microbiome</b>: ASVs.clr	0.604314038219345
Saliva microbiome: ASVs.clr_ASV_2uo_fgp_ddu	0.0425728341367672	0.624597506248601	0.332829659614632	<b>Saliva microbiome</b>: ASVs.clr	0.624597506248601
Saliva microbiome: ASVs.clr_ASV_2up_edd_pgc	0.0447575463713321	0.741139781093948	0.21410267253472	<b>Saliva microbiome</b>: ASVs.clr	0.741139781093948
Saliva microbiome: ASVs.clr_ASV_2z4_uod_2ll	0.162814852629707	0.728377099757282	0.108808047613011	<b>Saliva microbiome</b>: ASVs.clr	0.728377099757282
Saliva microbiome: ASVs.clr_ASV_2zd_14i_39s	0.0660388048642592	0.446894381767323	0.487066813368418	<b>Saliva microbiome</b>: ASVs.clr	0.446894381767323
Saliva microbiome: ASVs.clr_ASV_2zf_yrp_sgi	0.121549764461625	0.719298571442169	0.159151664096206	<b>Saliva microbiome</b>: ASVs.clr	0.719298571442169
Saliva microbiome: ASVs.clr_ASV_30n_ayt_9fm	0.0566620185865476	0.279994657371942	0.66334332404151	<b>Saliva microbiome</b>: ASVs.clr	0.279994657371942
Saliva microbiome: ASVs.clr_ASV_33a_dsl_qu7	0.062553588051494	0.389612297348234	0.547834114600272	<b>Saliva microbiome</b>: ASVs.clr	0.389612297348234
Saliva microbiome: ASVs.clr_ASV_34i_rc2_nef	0.0968071716346405	0.42645299236884	0.47673983599652	<b>Saliva microbiome</b>: ASVs.clr	0.42645299236884
Saliva microbiome: ASVs.clr_ASV_34n_8y7_yli	0.0721386234623163	0.580813101260732	0.347048275276952	<b>Saliva microbiome</b>: ASVs.clr	0.580813101260732
Saliva microbiome: ASVs.clr_ASV_35g_may_03o	0.0815914005798295	0.625750881505049	0.292657717915122	<b>Saliva microbiome</b>: ASVs.clr	0.625750881505049
Saliva microbiome: ASVs.clr_ASV_39u_9u8_ebv	0.100363181442765	0.881835266266684	0.017801552290551	<b>Saliva microbiome</b>: ASVs.clr	0.881835266266684
Saliva microbiome: ASVs.clr_ASV_3ar_83p_by5	0.114730269071967	0.513834289222056	0.371435441705977	<b>Saliva microbiome</b>: ASVs.clr	0.513834289222056
Saliva microbiome: ASVs.clr_ASV_3do_d3a_pti	0.0666473685097465	0.764357863772815	0.168994767717439	<b>Saliva microbiome</b>: ASVs.clr	0.764357863772815
Saliva microbiome: ASVs.clr_ASV_3f5_q05_a88	0.0732646204278318	0.843878235833394	0.0828571437387743	<b>Saliva microbiome</b>: ASVs.clr	0.843878235833394
Saliva microbiome: ASVs.clr_ASV_3f7_hc1_wl5	0.0627901481676662	0.270087810617839	0.667122041214495	<b>Saliva microbiome</b>: ASVs.clr	0.270087810617839
Saliva microbiome: ASVs.clr_ASV_3gl_mrl_sp4	0.0815498742176416	0.612924268025114	0.305525857757245	<b>Saliva microbiome</b>: ASVs.clr	0.612924268025114
Saliva microbiome: ASVs.clr_ASV_3j7_smh_uek	0.0984467062936528	0.799622313943965	0.101930979762382	<b>Saliva microbiome</b>: ASVs.clr	0.799622313943965
Saliva microbiome: ASVs.clr_ASV_3jq_r7d_oj6	0.0346301985310525	0.234239525144043	0.731130276324905	<b>Saliva microbiome</b>: ASVs.clr	0.234239525144043
Saliva microbiome: ASVs.clr_ASV_3jx_obf_72i	0.19910691687212	0.644753487189386	0.156139595938494	<b>Saliva microbiome</b>: ASVs.clr	0.644753487189386
Saliva microbiome: ASVs.clr_ASV_3mx_91a_x37	0.0666330879462562	0.300774801966982	0.632592110086762	<b>Saliva microbiome</b>: ASVs.clr	0.300774801966982
Saliva microbiome: ASVs.clr_ASV_3oh_hs2_v8u	0.0964225446305307	0.556230236525776	0.347347218843694	<b>Saliva microbiome</b>: ASVs.clr	0.556230236525776
Saliva microbiome: ASVs.clr_ASV_3or_36z_1l9	0.0972973511010395	0.680629361314356	0.222073287584604	<b>Saliva microbiome</b>: ASVs.clr	0.680629361314356
Saliva microbiome: ASVs.clr_ASV_3p9_mfn_p11	0.0323752524298876	0.752499024077817	0.215125723492296	<b>Saliva microbiome</b>: ASVs.clr	0.752499024077817
Saliva microbiome: ASVs.clr_ASV_3qf_3o0_r87	0.132896872156283	0.735610464694236	0.131492663149481	<b>Saliva microbiome</b>: ASVs.clr	0.735610464694236
Saliva microbiome: ASVs.clr_ASV_3r8_ojb_p9l	0.0471986741982821	0.341501344077414	0.611299981724304	<b>Saliva microbiome</b>: ASVs.clr	0.341501344077414
Saliva microbiome: ASVs.clr_ASV_3za_4io_p6q	0.075741855584635	0.475292183412642	0.448965961002723	<b>Saliva microbiome</b>: ASVs.clr	0.475292183412642
Saliva microbiome: ASVs.clr_ASV_41i_7e3_f09	0.00680908058297267	0.91891605941459	0.0742748600024375	<b>Saliva microbiome</b>: ASVs.clr	0.91891605941459
Saliva microbiome: ASVs.clr_ASV_440_448_g3d	0.0696006631641748	0.536769407567818	0.393629929268008	<b>Saliva microbiome</b>: ASVs.clr	0.536769407567818
Saliva microbiome: ASVs.clr_ASV_48v_4qn_fyx	0.0648013742063619	0.403162399269209	0.532036226524429	<b>Saliva microbiome</b>: ASVs.clr	0.403162399269209
Saliva microbiome: ASVs.clr_ASV_4ac_gdz_fr7	0.0929933606539829	0.689333592642522	0.217673046703496	<b>Saliva microbiome</b>: ASVs.clr	0.689333592642522
Saliva microbiome: ASVs.clr_ASV_4d7_7r2_6pj	0.0687970756865793	0.520785006069649	0.410417918243772	<b>Saliva microbiome</b>: ASVs.clr	0.520785006069649
Saliva microbiome: ASVs.clr_ASV_4df_olu_wln	0.113336562866028	0.606413929592666	0.280249507541306	<b>Saliva microbiome</b>: ASVs.clr	0.606413929592666
Saliva microbiome: ASVs.clr_ASV_4fy_bsf_3t5	0.120259901858237	0.710954420066607	0.168785678075155	<b>Saliva microbiome</b>: ASVs.clr	0.710954420066607
Saliva microbiome: ASVs.clr_ASV_4gf_o84_blb	0.0492683725022265	0.685309694358793	0.265421933138981	<b>Saliva microbiome</b>: ASVs.clr	0.685309694358793
Saliva microbiome: ASVs.clr_ASV_4gu_d85_gqk	0.0391290200303266	0.321338906340604	0.639532073629069	<b>Saliva microbiome</b>: ASVs.clr	0.321338906340604
Saliva microbiome: ASVs.clr_ASV_4hk_trc_b89	0.0557550895012894	0.895408394641649	0.0488365158570615	<b>Saliva microbiome</b>: ASVs.clr	0.895408394641649
Saliva microbiome: ASVs.clr_ASV_4hz_i5f_wv5	0.0253943324024871	0.833985638045502	0.140620029552011	<b>Saliva microbiome</b>: ASVs.clr	0.833985638045502
Saliva microbiome: ASVs.clr_ASV_4ie_k92_ihw	0.0277053243165321	0.619869862508921	0.352424813174547	<b>Saliva microbiome</b>: ASVs.clr	0.619869862508921
Saliva microbiome: ASVs.clr_ASV_4jh_12g_3jr	0.108022425439394	0.60478396128926	0.287193613271346	<b>Saliva microbiome</b>: ASVs.clr	0.60478396128926
Saliva microbiome: ASVs.clr_ASV_4lp_dch_z4x	0.186798069965504	0.599297193415478	0.213904736619018	<b>Saliva microbiome</b>: ASVs.clr	0.599297193415478
Saliva microbiome: ASVs.clr_ASV_4qp_rpj_zsp	0.0253943324025243	0.833985638045434	0.140620029552041	<b>Saliva microbiome</b>: ASVs.clr	0.833985638045434
Saliva microbiome: ASVs.clr_ASV_4tc_32u_lou	0.0578898123064773	0.633308092638659	0.308802095054864	<b>Saliva microbiome</b>: ASVs.clr	0.633308092638659
Saliva microbiome: ASVs.clr_ASV_4ts_7j6_mo2	0.14861282605399	0.55640540442326	0.29498176952275	<b>Saliva microbiome</b>: ASVs.clr	0.55640540442326
Saliva microbiome: ASVs.clr_ASV_522_kqx_qfp	0.0406219650809402	0.740637046377329	0.218740988541731	<b>Saliva microbiome</b>: ASVs.clr	0.740637046377329
Saliva microbiome: ASVs.clr_ASV_52m_e3a_mzf	0.0211013092040941	0.601535855659576	0.37736283513633	<b>Saliva microbiome</b>: ASVs.clr	0.601535855659576
Saliva microbiome: ASVs.clr_ASV_543_363_1z1	0.0963790839919385	0.582697808456199	0.320923107551862	<b>Saliva microbiome</b>: ASVs.clr	0.582697808456199
Saliva microbiome: ASVs.clr_ASV_56g_qmy_2vb	0.0474611538691767	0.384112267751293	0.568426578379531	<b>Saliva microbiome</b>: ASVs.clr	0.384112267751293
Saliva microbiome: ASVs.clr_ASV_5at_lta_u3b	0.0314854749994572	0.560538068659594	0.407976456340949	<b>Saliva microbiome</b>: ASVs.clr	0.560538068659594
Saliva microbiome: ASVs.clr_ASV_5c1_05q_jg0	0.0573970687731849	0.502136651183215	0.4404662800436	<b>Saliva microbiome</b>: ASVs.clr	0.502136651183215
Saliva microbiome: ASVs.clr_ASV_5d1_l5l_x4p	0.0996954320411937	0.504228082619953	0.396076485338854	<b>Saliva microbiome</b>: ASVs.clr	0.504228082619953
Saliva microbiome: ASVs.clr_ASV_5dg_mn5_wai	0.0546045790383614	0.0782756989858917	0.867119721975747	<b>Saliva microbiome</b>: ASVs.clr	0.0782756989858917
Saliva microbiome: ASVs.clr_ASV_5fs_hne_8p6	0.0474629882469938	0.134568483092797	0.817968528660209	<b>Saliva microbiome</b>: ASVs.clr	0.134568483092797
Saliva microbiome: ASVs.clr_ASV_5lh_2qi_fcf	0.0398417256970481	0.38100995251191	0.579148321791042	<b>Saliva microbiome</b>: ASVs.clr	0.38100995251191
Saliva microbiome: ASVs.clr_ASV_5m0_u2u_06p	0.0237438959976088	0.58151720201252	0.394738901989872	<b>Saliva microbiome</b>: ASVs.clr	0.58151720201252
Saliva microbiome: ASVs.clr_ASV_5oc_xtt_pz5	0.0632352584406658	0.529529231003472	0.407235510555862	<b>Saliva microbiome</b>: ASVs.clr	0.529529231003472
Saliva microbiome: ASVs.clr_ASV_5pe_np2_gog	0.0398250557805655	0.578231316645942	0.381943627573493	<b>Saliva microbiome</b>: ASVs.clr	0.578231316645942
Saliva microbiome: ASVs.clr_ASV_5rn_ygt_bjs	0.0912687947123058	0.205887649253768	0.702843556033926	<b>Saliva microbiome</b>: ASVs.clr	0.205887649253768
Saliva microbiome: ASVs.clr_ASV_5yk_ki5_mbj	0.051054367128271	0.636002974061294	0.312942658810435	<b>Saliva microbiome</b>: ASVs.clr	0.636002974061294
Saliva microbiome: ASVs.clr_ASV_60r_l5e_tlx	0.0357092563621688	0.59419040895285	0.370100334684982	<b>Saliva microbiome</b>: ASVs.clr	0.59419040895285
Saliva microbiome: ASVs.clr_ASV_61f_m4o_cgx	0.0888489645568187	0.868907321857582	0.0422437135855994	<b>Saliva microbiome</b>: ASVs.clr	0.868907321857582
Saliva microbiome: ASVs.clr_ASV_62e_bvq_ihc	0.11338777384112	0.260765086677376	0.625847139481504	<b>Saliva microbiome</b>: ASVs.clr	0.260765086677376
Saliva microbiome: ASVs.clr_ASV_65g_lwm_319	0.0850908808093108	0.838920538305056	0.0759885808856334	<b>Saliva microbiome</b>: ASVs.clr	0.838920538305056
Saliva microbiome: ASVs.clr_ASV_66i_eqw_xei	0.221082704577306	0.131773806815192	0.647143488607502	<b>Saliva microbiome</b>: ASVs.clr	0.131773806815192
Saliva microbiome: ASVs.clr_ASV_6ac_3vj_4zv	0.0436788354669429	0.427377905746836	0.528943258786221	<b>Saliva microbiome</b>: ASVs.clr	0.427377905746836
Saliva microbiome: ASVs.clr_ASV_6bd_iun_1ca	0.0485986685144493	0.428407707930273	0.522993623555278	<b>Saliva microbiome</b>: ASVs.clr	0.428407707930273
Saliva microbiome: ASVs.clr_ASV_6hi_v3e_t6v	0.0553508841760815	0.475189827814444	0.469459288009474	<b>Saliva microbiome</b>: ASVs.clr	0.475189827814444
Saliva microbiome: ASVs.clr_ASV_6if_snt_3k4	0.063302201299202	0.604772408300548	0.33192539040025	<b>Saliva microbiome</b>: ASVs.clr	0.604772408300548
Saliva microbiome: ASVs.clr_ASV_6ix_w61_cc5	0.137564307018428	0.664223737568321	0.198211955413251	<b>Saliva microbiome</b>: ASVs.clr	0.664223737568321
Saliva microbiome: ASVs.clr_ASV_6ju_2u4_2t6	0.0823027204630475	0.507833216593046	0.409864062943907	<b>Saliva microbiome</b>: ASVs.clr	0.507833216593046
Saliva microbiome: ASVs.clr_ASV_6kg_dow_ges	0.0456763777430828	0.641588550374373	0.312735071882544	<b>Saliva microbiome</b>: ASVs.clr	0.641588550374373
Saliva microbiome: ASVs.clr_ASV_6qd_t3k_iqx	0.194042517272964	0.528900337607104	0.277057145119933	<b>Saliva microbiome</b>: ASVs.clr	0.528900337607104
Saliva microbiome: ASVs.clr_ASV_6t2_qzn_dvx	0.0608165888093438	0.723888022431355	0.215295388759301	<b>Saliva microbiome</b>: ASVs.clr	0.723888022431355
Saliva microbiome: ASVs.clr_ASV_6tl_1jf_2fz	0.0575669896950104	0.749125193849889	0.1933078164551	<b>Saliva microbiome</b>: ASVs.clr	0.749125193849889
Saliva microbiome: ASVs.clr_ASV_6ul_h2e_7c9	0.057037565639091	0.217400498239239	0.72556193612167	<b>Saliva microbiome</b>: ASVs.clr	0.217400498239239
Saliva microbiome: ASVs.clr_ASV_6wb_da0_3db	0.105464747072323	0.524761408498189	0.369773844429488	<b>Saliva microbiome</b>: ASVs.clr	0.524761408498189
Saliva microbiome: ASVs.clr_ASV_6z8_itu_qmb	0.0349085958232893	0.10926252714032	0.855828877036391	<b>Saliva microbiome</b>: ASVs.clr	0.10926252714032
Saliva microbiome: ASVs.clr_ASV_70n_do2_k5x	0.0161753267480158	0.787656108545366	0.196168564706619	<b>Saliva microbiome</b>: ASVs.clr	0.787656108545366
